,date,revenue,earnings,actual,estimate,ticker,as_of_date
13302,1Q2020,1081000000.0,-61000000,-0.25,0.78,DFS,2020-05-06
13303,1Q2019,3965000000.0,252000000,2.14,2.04,LNC,2020-05-06
13304,2Q2019,4310000000.0,363000000,2.36,2.36,LNC,2020-05-06
13305,3Q2019,4638000000.0,-161000000,-0.25,2.41,LNC,2020-05-06
13306,4Q2019,4345000000.0,432000000,2.41,2.41,LNC,2020-05-06
13307,1Q2019,946200000.0,39200000,0.49,0.39,XRAY,2020-05-06
13308,2Q2019,1009400000.0,36400000,0.66,0.63,XRAY,2020-05-06
13309,3Q2019,962100000.0,85000000,0.57,0.5,XRAY,2020-05-06
13310,4Q2019,1111500000.0,102300000,0.73,0.75,XRAY,2020-05-06
13311,2Q2019,1933700000.0,193100000,6.02,5.41,REGN,2020-05-06
13312,3Q2019,2048400000.0,669600000,6.67,6.36,REGN,2020-05-06
13313,4Q2019,2169500000.0,792000000,7.5,6.92,REGN,2020-05-06
13314,1Q2020,1828200000.0,624600000,,,REGN,2020-05-06
13315,2Q2019,1368400000.0,204600000,0.36,0.37,FAST,2020-05-06
13316,3Q2019,1379100000.0,213500000,0.37,0.35,FAST,2020-05-06
13317,4Q2019,1276900000.0,178700000,0.31,0.31,FAST,2020-05-06
13318,1Q2020,1367000000.0,202600000,0.35,0.34,FAST,2020-05-06
13319,2Q2019,1035400000.0,180400000,3.22,3.21,SNA,2020-05-06
13320,3Q2019,985900000.0,164600000,2.96,2.94,SNA,2020-05-06
13321,4Q2019,1039100000.0,170600000,3.08,3.08,SNA,2020-05-06
13322,1Q2020,938100000.0,137200000,2.6,2.7,SNA,2020-05-06
13323,2Q2019,1864700000.0,174600000,0.9,0.89,FTV,2020-05-06
13324,3Q2019,1860000000.0,207100000,0.87,0.87,FTV,2020-05-06
13325,4Q2019,2002400000.0,192800000,1.03,0.97,FTV,2020-05-06
13326,1Q2020,1713500000.0,41900000,0.74,0.71,FTV,2020-05-06
13327,2Q2019,3706000000.0,227000000,0.24,0.32,GPS,2020-05-06
13328,3Q2019,4005000000.0,168000000,0.63,0.53,GPS,2020-05-06
13329,4Q2019,3998000000.0,140000000,0.53,0.51,GPS,2020-05-06
13330,1Q2020,4674000000.0,-184000000,0.58,0.41,GPS,2020-05-06
13331,2Q2019,1090000000.0,153000000,1.22,0.98,KEYS,2020-05-06
13332,3Q2019,1087000000.0,159000000,1.25,1.02,KEYS,2020-05-06
13333,4Q2019,1120000000.0,195000000,1.33,1.18,KEYS,2020-05-06
13334,1Q2020,1095000000.0,163000000,1.26,1.07,KEYS,2020-05-06
13335,2Q2019,3796642000.0,421142000,1.15,1.12,ROST,2020-05-06
13336,3Q2019,3979869000.0,412721000,1.14,1.12,ROST,2020-05-06
13337,4Q2019,3849117000.0,370932000,1.03,0.97,ROST,2020-05-06
13338,1Q2020,4413445000.0,456133000,1.28,1.25,ROST,2020-05-06
13339,2Q2019,1526602000.0,367937000,1.36,1.3,ADI,2020-05-06
13340,3Q2019,1480143000.0,362374000,1.26,1.22,ADI,2020-05-06
13341,4Q2019,1443219000.0,277694000,1.19,1.22,ADI,2020-05-06
13342,1Q2020,1303565000.0,203874000,1.03,1.0,ADI,2020-05-06
13343,2Q2019,32071000000.0,3944000000,1.23,1.2,VZ,2020-05-06
13344,3Q2019,32894000000.0,5194000000,1.25,1.24,VZ,2020-05-06
13345,4Q2019,34775000000.0,5095000000,1.13,1.14,VZ,2020-05-06
13346,1Q2020,31610000000.0,4156000000,1.26,1.22,VZ,2020-05-06
13347,2Q2019,3737000000.0,392000000,0.93,0.61,CRM,2020-05-06
13348,3Q2019,3997000000.0,91000000,0.66,0.47,CRM,2020-05-06
13349,4Q2019,4513000000.0,-109000000,0.75,0.66,CRM,2020-05-06
13350,1Q2020,4851000000.0,-248000000,0.66,0.55,CRM,2020-05-06
13351,2Q2019,10885000000.0,676000000,1.47,1.41,TSN,2020-05-06
13352,3Q2019,10884000000.0,369000000,1.21,1.29,TSN,2020-05-06
13353,4Q2019,10815000000.0,557000000,1.66,1.65,TSN,2020-05-06
13354,1Q2020,10888000000.0,364000000,,,TSN,2020-05-06
13355,2Q2019,2125900000.0,169500000,0.46,0.44,IPG,2020-05-06
13356,3Q2019,2061400000.0,165600000,0.49,0.47,IPG,2020-05-06
13357,4Q2019,2433000000.0,328900000,0.88,0.83,IPG,2020-05-06
13358,1Q2020,1972100000.0,4700000,0.11,0.09,IPG,2020-05-06
13359,2Q2019,2783006000.0,405949000,15.99,15.14,AZO,2020-05-06
13360,3Q2019,3988436000.0,565229000,22.59,21.8,AZO,2020-05-06
13361,4Q2019,2793038000.0,350338000,14.3,13.74,AZO,2020-05-06
13362,1Q2020,2513663000.0,299282000,12.39,11.75,AZO,2020-05-06
13363,1Q2019,4195000000.0,20000000,2.59,2.58,BDX,2020-05-06
13364,2Q2019,4350000000.0,451000000,3.08,3.05,BDX,2020-05-06
13365,3Q2019,4584000000.0,162000000,3.31,3.3,BDX,2020-05-06
13366,4Q2019,4225000000.0,278000000,2.65,2.63,BDX,2020-05-06
13367,2Q2019,3972600000.0,386300000,1.52,1.4,PFG,2020-05-06
13368,3Q2019,4458400000.0,277100000,1.23,1.46,PFG,2020-05-06
13369,4Q2019,4047200000.0,300900000,1.41,1.39,PFG,2020-05-06
13370,1Q2020,4551300000.0,288900000,1.15,1.14,PFG,2020-05-06
13371,2Q2019,1795700000.0,143400000,1.72,1.68,AVY,2020-05-06
13372,3Q2019,1761400000.0,144600000,1.66,1.61,AVY,2020-05-06
13373,4Q2019,1772900000.0,162500000,1.73,1.69,AVY,2020-05-06
13374,1Q2020,1723000000.0,134200000,1.66,1.5,AVY,2020-05-06
13375,1Q2019,4083058000.0,635426000,1.19,1.02,EOG,2020-05-06
13376,2Q2019,4512321000.0,847841000,1.31,1.32,EOG,2020-05-06
13377,3Q2019,4218076000.0,615122000,1.13,1.13,EOG,2020-05-06
13378,4Q2019,4262630000.0,636521000,1.35,1.15,EOG,2020-05-06
13379,2Q2019,1603200000.0,110100000,0.65,0.61,AJG,2020-05-06
13380,3Q2019,1766200000.0,126100000,0.8,0.79,AJG,2020-05-06
13381,4Q2019,1645600000.0,98500000,0.58,0.52,AJG,2020-05-06
13382,1Q2020,1810400000.0,346300000,1.83,1.73,AJG,2020-05-06
13383,2Q2019,9635000000.0,2149000000,0.8,0.75,QCOM,2020-05-06
13384,3Q2019,4814000000.0,506000000,0.78,0.71,QCOM,2020-05-06
13385,4Q2019,5077000000.0,925000000,0.99,0.85,QCOM,2020-05-06
13386,1Q2020,5216000000.0,468000000,0.88,0.78,QCOM,2020-05-06
13387,2Q2019,5930000000.0,75000000,0.35,0.3,HAL,2020-05-06
13388,3Q2019,5550000000.0,295000000,0.34,0.34,HAL,2020-05-06
13389,4Q2019,5191000000.0,-1653000000,0.32,0.29,HAL,2020-05-06
13390,1Q2020,5037000000.0,-1017000000,0.31,0.24,HAL,2020-05-06
13391,1Q2019,1380434000.0,549309000,1.78,1.67,SPG,2020-05-06
13392,2Q2019,1393986000.0,496158000,1.6,1.65,SPG,2020-05-06
13393,3Q2019,1414954000.0,545088000,1.77,1.69,SPG,2020-05-06
13394,4Q2019,1487315000.0,511028000,1.66,1.56,SPG,2020-05-06
13395,1Q2019,1224800000.0,172200000,1.59,1.5,BR,2020-05-06
13396,2Q2019,1211200000.0,183300000,1.72,1.71,BR,2020-05-06
13397,3Q2019,948600000.0,55900000,0.68,0.71,BR,2020-05-06
13398,4Q2019,968700000.0,10100000,0.53,0.71,BR,2020-05-06
13399,1Q2019,1662000000.0,-47000000,0.1,0.12,APA,2020-05-06
13400,2Q2019,1594000000.0,-360000000,0.11,0.06,APA,2020-05-06
13401,3Q2019,1479000000.0,-170000000,-0.29,-0.19,APA,2020-05-06
13402,4Q2019,1478000000.0,-2976000000,0.08,-0.06,APA,2020-05-06
13403,2Q2019,12536000000.0,1443000000,2.35,2.28,DAL,2020-05-06
13404,3Q2019,12560000000.0,1495000000,2.32,2.26,DAL,2020-05-06
13405,4Q2019,11439000000.0,1098000000,1.7,1.4,DAL,2020-05-06
13406,1Q2020,8592000000.0,-534000000,-0.51,-0.7,DAL,2020-05-06
13407,2Q2019,3590000000.0,157000000,0.64,0.53,EL,2020-05-06
13408,3Q2019,3895000000.0,595000000,1.67,1.6,EL,2020-05-06
13409,4Q2019,4624000000.0,557000000,2.11,1.9,EL,2020-05-06
13410,1Q2020,3345000000.0,-6000000,0.85,0.73,EL,2020-05-06
13411,2Q2019,2881700000.0,190400000,2.93,2.92,LH,2020-05-06
13412,3Q2019,2928500000.0,220700000,2.9,2.85,LH,2020-05-06
13413,4Q2019,2953400000.0,227100000,2.86,2.8,LH,2020-05-06
13414,1Q2020,2823800000.0,-317200000,2.37,1.95,LH,2020-05-06
13415,2Q2019,1810706000.0,198085000,1.56,1.53,DOV,2020-05-06
13416,3Q2019,1825345000.0,206006000,1.6,1.51,DOV,2020-05-06
13417,4Q2019,1775589000.0,168122000,1.54,1.45,DOV,2020-05-06
13418,1Q2020,1655939000.0,176279000,1.39,1.21,DOV,2020-05-06
13419,2Q2019,36323000000.0,4305000000,1.77,1.8,CVX,2020-05-06
13420,3Q2019,34779000000.0,2580000000,1.55,1.45,CVX,2020-05-06
13421,4Q2019,34574000000.0,-6610000000,1.49,1.45,CVX,2020-05-06
13422,1Q2020,29705000000.0,3599000000,1.29,0.68,CVX,2020-05-06
13423,2Q2019,1516385000.0,114612000,0.98,0.98,RHI,2020-05-06
13424,3Q2019,1552132000.0,117181000,1.01,1.0,RHI,2020-05-06
13425,4Q2019,1537385000.0,112842000,0.98,0.98,RHI,2020-05-06
13426,1Q2020,1506691000.0,89915000,0.79,0.77,RHI,2020-05-06
13427,1Q2019,2707000000.0,384000000,0.87,0.79,DISCA,2020-05-06
13428,2Q2019,2885000000.0,947000000,0.97,1.06,DISCA,2020-05-06
13429,3Q2019,2678000000.0,262000000,0.87,0.82,DISCA,2020-05-06
13430,4Q2019,2874000000.0,476000000,0.98,0.92,DISCA,2020-05-06
13431,2Q2019,2584485000.0,202441000,2.89,2.87,MHK,2020-05-06
13432,3Q2019,2519185000.0,155518000,2.75,2.63,MHK,2020-05-06
13433,4Q2019,2424512000.0,264667000,2.25,2.2,MHK,2020-05-06
13434,1Q2020,2285763000.0,110514000,,,MHK,2020-05-06
13435,2Q2019,3970000000.0,54000000,0.77,0.76,D,2020-05-06
13436,3Q2019,4269000000.0,975000000,1.18,1.14,D,2020-05-06
13437,4Q2019,4475000000.0,1009000000,1.18,1.16,D,2020-05-06
13438,1Q2020,4496000000.0,-270000000,,,D,2020-05-06
13439,1Q2019,4128000000.0,667000000,0.78,0.68,PYPL,2020-05-06
13440,2Q2019,4305000000.0,823000000,0.86,0.74,PYPL,2020-05-06
13441,3Q2019,4378000000.0,462000000,0.61,0.52,PYPL,2020-05-06
13442,4Q2019,4961000000.0,507000000,0.86,0.83,PYPL,2020-05-06
13443,1Q2019,2609584000.0,254537000,0.82,0.98,ETR,2020-05-06
13444,2Q2019,2666209000.0,236424000,1.35,1.37,ETR,2020-05-06
13445,3Q2019,3140575000.0,365240000,2.52,2.29,ETR,2020-05-06
13446,4Q2019,2462306000.0,385025000,0.68,0.66,ETR,2020-05-06
13447,2Q2019,27523000000.0,612000000,1.51,1.37,VLO,2020-05-06
13448,3Q2019,25850000000.0,609000000,1.48,1.35,VLO,2020-05-06
13449,4Q2019,26423000000.0,1060000000,2.13,1.62,VLO,2020-05-06
13450,1Q2020,20734000000.0,-1851000000,0.34,-0.15,VLO,2020-05-06
13451,2Q2019,4684000000.0,604000000,0.97,0.94,EMR,2020-05-06
13452,3Q2019,4971000000.0,717000000,1.16,1.08,EMR,2020-05-06
13453,4Q2019,4151000000.0,326000000,0.67,0.67,EMR,2020-05-06
13454,1Q2020,4162000000.0,517000000,0.89,0.74,EMR,2020-05-06
13455,2Q2019,2236284000.0,104235000,1.06,0.97,WAB,2020-05-06
13456,3Q2019,2001700000.0,91100000,1.03,1.01,WAB,2020-05-06
13457,4Q2019,2368400000.0,135700000,1.04,1.05,WAB,2020-05-06
13458,1Q2020,1929900000.0,111600000,,,WAB,2020-05-06
13459,2Q2019,1953000000.0,226000000,1.73,1.68,DGX,2020-05-06
13460,3Q2019,1956000000.0,215000000,1.76,1.71,DGX,2020-05-06
13461,4Q2019,1926000000.0,253000000,1.67,1.6,DGX,2020-05-06
13462,1Q2020,1822000000.0,99000000,0.94,0.89,DGX,2020-05-06
13463,2Q2019,1902100000.0,71500000,2.08,1.95,SJM,2020-05-06
13464,3Q2019,1778900000.0,154600000,1.58,1.74,SJM,2020-05-06
13465,4Q2019,1957800000.0,211200000,2.26,2.13,SJM,2020-05-06
13466,1Q2020,1972300000.0,187400000,2.35,2.23,SJM,2020-05-06
13467,2Q2019,123925000000.0,3842000000,1.13,1.02,WMT,2020-05-06
13468,3Q2019,130377000000.0,3610000000,1.27,1.22,WMT,2020-05-06
13469,4Q2019,127991000000.0,3288000000,1.16,1.09,WMT,2020-05-06
13470,1Q2020,141671000000.0,4141000000,1.38,1.43,WMT,2020-05-06
13471,2Q2019,687974000.0,-154683000,0.4,0.35,HP,2020-05-06
13472,3Q2019,649050000.0,41177000,0.38,0.23,HP,2020-05-06
13473,4Q2019,614657000.0,30605000,0.13,0.08,HP,2020-05-06
13474,1Q2020,633639000.0,-420540000,-0.01,0.02,HP,2020-05-06
13475,2Q2019,485976000.0,2412727000,12.56,0.23,VNO,2020-05-06
13476,3Q2019,491907000.0,335438000,1.69,0.74,VNO,2020-05-06
13477,4Q2019,483694000.0,205750000,1.01,0.87,VNO,2020-05-06
13478,1Q2020,463635000.0,17494000,,,VNO,2020-05-06
13479,1Q2019,1035000000.0,-313000000,-0.09,-0.06,NBL,2020-05-06
13480,2Q2019,1077000000.0,-10000000,-0.1,-0.12,NBL,2020-05-06
13481,3Q2019,1109000000.0,17000000,-0.1,-0.11,NBL,2020-05-06
13482,4Q2019,1166000000.0,-1206000000,-0.05,-0.08,NBL,2020-05-06
13483,2Q2019,11347000000.0,314000000,1.39,1.85,CHTR,2020-05-06
13484,3Q2019,11450000000.0,387000000,1.74,1.67,CHTR,2020-05-06
13485,4Q2019,11761000000.0,714000000,3.28,2.49,CHTR,2020-05-06
13486,1Q2020,11738000000.0,396000000,1.86,2.76,CHTR,2020-05-06
13487,2Q2019,1590200000.0,235700000,0.74,0.7,WEC,2020-05-06
13488,3Q2019,1608000000.0,234300000,0.74,0.71,WEC,2020-05-06
13489,4Q2019,1947500000.0,243900000,0.77,0.72,WEC,2020-05-06
13490,1Q2020,2108600000.0,452500000,,,WEC,2020-05-06
13491,2Q2019,1431061000.0,126969000,0.66,0.64,CERN,2020-05-06
13492,3Q2019,1429428000.0,81935000,0.66,0.66,CERN,2020-05-06
13493,4Q2019,1442232000.0,154331000,0.75,0.74,CERN,2020-05-06
13494,1Q2020,1411741000.0,147159000,0.71,0.7,CERN,2020-05-06
13495,2Q2019,385558000.0,125690000,1.54,1.51,MSCI,2020-05-06
13496,3Q2019,394251000.0,136983000,1.68,1.59,MSCI,2020-05-06
13497,4Q2019,406606000.0,122783000,1.67,1.61,MSCI,2020-05-06
13498,1Q2020,416780000.0,148125000,1.9,1.68,MSCI,2020-05-06
13499,2Q2019,798176000.0,222564000,1.24,1.27,FRC,2020-05-06
13500,3Q2019,820481000.0,234844000,1.31,1.21,FRC,2020-05-06
13501,4Q2019,867884000.0,246330000,1.39,1.27,FRC,2020-05-06
13502,1Q2020,868079000.0,218686000,1.2,1.02,FRC,2020-05-06
13503,2Q2019,809000000.0,298000000,1.94,2.0,CMA,2020-05-06
13504,3Q2019,807000000.0,292000000,1.96,1.9,CMA,2020-05-06
13505,4Q2019,802000000.0,269000000,1.85,1.74,CMA,2020-05-06
13506,1Q2020,339000000.0,-65000000,-0.46,0.95,CMA,2020-05-06
13507,2Q2019,9997000000.0,2607000000,0.63,0.61,KO,2020-05-06
13508,3Q2019,9507000000.0,2593000000,0.56,0.56,KO,2020-05-06
13509,4Q2019,9068000000.0,2042000000,0.44,0.44,KO,2020-05-06
13510,1Q2020,8601000000.0,2775000000,0.51,0.44,KO,2020-05-06
13511,2Q2019,38944000000.0,9947000000,14.21,11.33,GOOG,2020-05-06
13512,3Q2019,40499000000.0,7068000000,10.12,12.46,GOOG,2020-05-06
13513,4Q2019,46075000000.0,10671000000,15.35,12.59,GOOG,2020-05-06
13514,1Q2020,41159000000.0,6836000000,9.87,10.38,GOOG,2020-05-06
13515,2Q2019,1060666000.0,174072000,1.44,1.41,ODFL,2020-05-06
13516,3Q2019,1048457000.0,164099000,1.37,1.41,ODFL,2020-05-06
13517,4Q2019,1009206000.0,144024000,1.2,1.18,ODFL,2020-05-06
13518,1Q2020,987364000.0,133177000,1.17,1.12,ODFL,2020-05-06
13519,2Q2019,1213600000.0,310300000,2.07,2.0,MCO,2020-05-06
13520,3Q2019,1240500000.0,379400000,2.15,2.0,MCO,2020-05-06
13521,4Q2019,1232800000.0,359400000,2.0,1.93,MCO,2020-05-06
13522,1Q2020,1290000000.0,488000000,2.73,2.22,MCO,2020-05-06
13523,2Q2019,2332443000.0,877909000,4.32,4.14,HRB,2020-05-06
13524,3Q2019,150362000.0,-150247000,-0.66,-0.75,HRB,2020-05-06
13525,4Q2019,160801000.0,-187999000,-0.85,-0.92,HRB,2020-05-06
13526,1Q2020,519205000.0,-129683000,-0.59,-0.55,HRB,2020-05-06
13527,2Q2019,3932000000.0,1017000000,1.01,0.95,BK,2020-05-06
13528,3Q2019,3877000000.0,1038000000,1.07,0.99,BK,2020-05-06
13529,4Q2019,4786000000.0,1440000000,1.01,1.01,BK,2020-05-06
13530,1Q2020,3939000000.0,980000000,1.05,0.9,BK,2020-05-06
13531,2Q2019,9142000000.0,265000000,1.02,0.86,BBY,2020-05-06
13532,3Q2019,9536000000.0,238000000,1.08,0.99,BBY,2020-05-06
13533,4Q2019,9764000000.0,293000000,1.13,1.03,BBY,2020-05-06
13534,1Q2020,15196000000.0,745000000,2.9,2.75,BBY,2020-05-06
13535,1Q2019,3597100000.0,-2408000000,3.79,3.55,AGN,2020-05-06
13536,2Q2019,4090100000.0,-1759000000,4.38,4.35,AGN,2020-05-06
13537,3Q2019,4050700000.0,-786800000,4.25,4.22,AGN,2020-05-06
13538,4Q2019,4351000000.0,-317200000,5.22,4.57,AGN,2020-05-06
13539,2Q2019,2744280000.0,632593000,1.83,1.78,ADBE,2020-05-06
13540,3Q2019,2834126000.0,792763000,2.05,1.97,ADBE,2020-05-06
13541,4Q2019,2991945000.0,851861000,2.29,2.26,ADBE,2020-05-06
13542,1Q2020,3091000000.0,955000000,2.27,2.23,ADBE,2020-05-06
13543,2Q2019,1130461000.0,186566000,1.67,1.65,GL,2020-05-06
13544,3Q2019,1141279000.0,201818000,1.73,1.69,GL,2020-05-06
13545,4Q2019,1136576000.0,187061000,1.7,1.72,GL,2020-05-06
13546,1Q2020,1164908000.0,165540000,1.73,1.71,GL,2020-05-06
13547,2Q2019,1135500000.0,149800000,0.71,0.65,INFO,2020-05-06
13548,3Q2019,1112300000.0,40100000,0.67,0.63,INFO,2020-05-06
13549,4Q2019,1120400000.0,203100000,0.65,0.61,INFO,2020-05-06
13550,1Q2020,1080800000.0,485000000,0.66,0.64,INFO,2020-05-06
13551,2Q2019,2035579000.0,153149000,0.88,0.81,EXPD,2020-05-06
13552,3Q2019,2074855000.0,160221000,0.92,0.91,EXPD,2020-05-06
13553,4Q2019,2044941000.0,137326000,0.79,0.85,EXPD,2020-05-06
13554,1Q2020,1901864000.0,122344000,,,EXPD,2020-05-06
13555,2Q2019,735500000.0,-24200000,0.45,0.47,ADSK,2020-05-06
13556,3Q2019,796800000.0,40200000,0.65,0.61,ADSK,2020-05-06
13557,4Q2019,842700000.0,66700000,0.78,0.72,ADSK,2020-05-06
13558,1Q2020,899300000.0,131800000,0.92,0.89,ADSK,2020-05-06
13559,2Q2019,8255000000.0,741000000,2.26,2.21,ABBV,2020-05-06
13560,3Q2019,8479000000.0,1884000000,2.33,2.3,ABBV,2020-05-06
13561,4Q2019,8704000000.0,2801000000,2.21,2.19,ABBV,2020-05-06
13562,1Q2020,8619000000.0,3010000000,2.42,2.25,ABBV,2020-05-06
13563,2Q2019,3546000000.0,-72000000,-0.04,-0.05,FCX,2020-05-06
13564,3Q2019,3153000000.0,-207000000,-0.01,-0.01,FCX,2020-05-06
13565,4Q2019,3911000000.0,9000000,0.02,0.0,FCX,2020-05-06
13566,1Q2020,2798000000.0,-491000000,-0.17,-0.18,FCX,2020-05-06
13567,2Q2019,1196135000.0,189475000,3.01,3.18,MLM,2020-05-06
13568,3Q2019,1323160000.0,248573000,3.96,3.51,MLM,2020-05-06
13569,4Q2019,1024701000.0,130999000,2.09,2.19,MLM,2020-05-06
13570,1Q2020,891000000.0,25900000,,,MLM,2020-05-06
13571,2Q2019,25466000000.0,1139000000,4.64,4.61,ANTM,2020-05-06
13572,3Q2019,26674000000.0,1183000000,4.87,4.82,ANTM,2020-05-06
13573,4Q2019,27406000000.0,934000000,3.88,3.88,ANTM,2020-05-06
13574,1Q2020,29621000000.0,1523000000,6.48,6.48,ANTM,2020-05-06
13575,2Q2019,563394000.0,85905000,2.52,2.56,FFIV,2020-05-06
13576,3Q2019,590388000.0,94837000,2.59,2.55,FFIV,2020-05-06
13577,4Q2019,569305000.0,98527000,2.55,2.43,FFIV,2020-05-06
13578,1Q2020,583449000.0,61379000,2.23,1.96,FFIV,2020-05-06
13579,2Q2019,1145000000.0,364000000,0.33,0.32,HBAN,2020-05-06
13580,3Q2019,1115000000.0,372000000,0.34,0.33,HBAN,2020-05-06
13581,4Q2019,1048000000.0,317000000,0.28,0.31,HBAN,2020-05-06
13582,1Q2020,710000000.0,48000000,0.03,0.17,HBAN,2020-05-06
13583,2Q2019,5632518000.0,266744000,1.59,1.49,KMX,2020-05-06
13584,3Q2019,5476851000.0,233599000,1.4,1.33,KMX,2020-05-06
13585,4Q2019,5068928000.0,173156000,1.04,1.16,KMX,2020-05-06
13586,1Q2020,5245790000.0,214934000,1.3,1.13,KMX,2020-05-06
13587,1Q2019,1001000000.0,90000000,0.4,0.35,CF,2020-05-06
13588,2Q2019,1502000000.0,283000000,1.28,0.86,CF,2020-05-06
13589,3Q2019,1038000000.0,65000000,0.29,0.35,CF,2020-05-06
13590,4Q2019,1049000000.0,55000000,0.33,0.26,CF,2020-05-06
13591,2Q2019,38944000000.0,9947000000,14.21,11.3,GOOGL,2020-05-06
13592,3Q2019,40499000000.0,7068000000,10.12,12.42,GOOGL,2020-05-06
13593,4Q2019,46075000000.0,10671000000,15.35,12.53,GOOGL,2020-05-06
13594,1Q2020,41159000000.0,6836000000,9.87,10.32,GOOGL,2020-05-06
13595,1Q2019,9477000000.0,907000000,0.87,0.87,EXC,2020-05-06
13596,2Q2019,7689000000.0,484000000,0.6,0.61,EXC,2020-05-06
13597,3Q2019,8929000000.0,772000000,0.92,0.89,EXC,2020-05-06
13598,4Q2019,8342000000.0,772000000,0.83,0.73,EXC,2020-05-06
13599,2Q2019,2229100000.0,208000000,1.76,1.73,DRI,2020-05-06
13600,3Q2019,2133900000.0,170600000,1.38,1.36,DRI,2020-05-06
13601,4Q2019,2056400000.0,24700000,1.12,1.07,DRI,2020-05-06
13602,1Q2020,2346500000.0,232300000,1.9,1.88,DRI,2020-05-06
13603,1Q2019,317130000.0,86230000,1.29,1.1,ANSS,2020-05-06
13604,2Q2019,368635000.0,109750000,1.61,1.28,ANSS,2020-05-06
13605,3Q2019,343899000.0,89463000,1.42,1.26,ANSS,2020-05-06
13606,4Q2019,486228000.0,165852000,2.24,1.98,ANSS,2020-05-06
13607,2Q2019,600697000.0,147142000,1.83,1.51,ALGN,2020-05-06
13608,3Q2019,607341000.0,102524000,1.28,1.14,ALGN,2020-05-06
13609,4Q2019,649787000.0,121262000,1.53,1.4,ALGN,2020-05-06
13610,1Q2020,550963000.0,1518131000,0.73,1.0,ALGN,2020-05-06
13611,2Q2019,16669000000.0,4799000000,1.95,1.8,C,2020-05-06
13612,3Q2019,16512000000.0,4913000000,2.07,1.95,C,2020-05-06
13613,4Q2019,16255000000.0,4979000000,2.15,1.84,C,2020-05-06
13614,1Q2020,14281000000.0,2522000000,1.05,1.04,C,2020-05-06
13615,2Q2019,669517000.0,308968000,0.83,0.34,EQR,2020-05-06
13616,3Q2019,685145000.0,267106000,0.71,0.37,EQR,2020-05-06
13617,4Q2019,683919000.0,289764000,0.77,0.35,EQR,2020-05-06
13618,1Q2020,682329000.0,308606000,,,EQR,2020-05-06
13619,2Q2019,2872000000.0,587000000,1.45,1.39,STT,2020-05-06
13620,3Q2019,2901000000.0,583000000,1.51,1.39,STT,2020-05-06
13621,4Q2019,3001000000.0,564000000,1.98,1.69,STT,2020-05-06
13622,1Q2020,3029000000.0,634000000,1.67,1.35,STT,2020-05-06
13623,1Q2019,1053863000.0,29561000,0.17,0.24,IRM,2020-05-06
13624,2Q2019,1066907000.0,92441000,0.23,0.23,IRM,2020-05-06
13625,3Q2019,1062224000.0,107675000,0.32,0.3,IRM,2020-05-06
13626,4Q2019,1079590000.0,37700000,0.31,0.32,IRM,2020-05-06
13627,2Q2019,3061000000.0,870000000,1.08,1.1,CSX,2020-05-06
13628,3Q2019,2978000000.0,856000000,1.08,1.01,CSX,2020-05-06
13629,4Q2019,2885000000.0,771000000,0.99,0.96,CSX,2020-05-06
13630,1Q2020,2855000000.0,770000000,1.0,0.94,CSX,2020-05-06
13631,2Q2019,3272000000.0,1378000000,5.55,5.4,INTU,2020-05-06
13632,3Q2019,994000000.0,-44000000,-0.09,-0.14,INTU,2020-05-06
13633,4Q2019,1165000000.0,57000000,0.41,0.25,INTU,2020-05-06
13634,1Q2020,1696000000.0,240000000,1.16,1.02,INTU,2020-05-06
13635,2Q2019,1330300000.0,249700000,3.07,3.05,ROP,2020-05-06
13636,3Q2019,1354500000.0,277500000,3.29,3.19,ROP,2020-05-06
13637,4Q2019,1394800000.0,871100000,3.39,3.35,ROP,2020-05-06
13638,1Q2020,1350700000.0,240300000,3.05,2.91,ROP,2020-05-06
13639,1Q2019,2080000000.0,118000000,2.85,3.23,HII,2020-05-06
13640,2Q2019,2188000000.0,128000000,3.07,3.58,HII,2020-05-06
13641,3Q2019,2219000000.0,154000000,3.74,3.63,HII,2020-05-06
13642,4Q2019,2412000000.0,149000000,4.36,4.2,HII,2020-05-06
13643,2Q2019,3761300000.0,356300000,2.66,2.54,SWK,2020-05-06
13644,3Q2019,3633100000.0,230500000,2.13,2.03,SWK,2020-05-06
13645,4Q2019,3714200000.0,199100000,2.18,2.18,SWK,2020-05-06
13646,1Q2020,3129400000.0,133200000,1.2,1.1,SWK,2020-05-06
13647,2Q2019,4690000000.0,252600000,1.11,1.01,WRK,2020-05-06
13648,3Q2019,4651600000.0,310800000,1.24,1.19,WRK,2020-05-06
13649,4Q2019,4423700000.0,138500000,0.58,0.59,WRK,2020-05-06
13650,1Q2020,4447300000.0,148100000,,,WRK,2020-05-06
13651,2Q2019,5782000000.0,1625000000,3.24,2.87,COF,2020-05-06
13652,3Q2019,5576000000.0,1333000000,2.69,2.88,COF,2020-05-06
13653,4Q2019,5609000000.0,1176000000,2.25,2.28,COF,2020-05-06
13654,1Q2020,1826000000.0,-1340000000,-3.1,0.51,COF,2020-05-06
13655,2Q2019,5517000000.0,691000000,5.21,5.16,AVGO,2020-05-06
13656,3Q2019,5515000000.0,715000000,5.16,5.13,AVGO,2020-05-06
13657,4Q2019,5776000000.0,847000000,5.39,5.35,AVGO,2020-05-06
13658,1Q2020,5858000000.0,385000000,5.25,5.33,AVGO,2020-05-06
